Location Code,Address,LAT,LONG
A-728,25 Fox Meadow Rd Scarsdale NY 10583,40.99492264,-73.80358124
A-729,9 Fox Meadow Rd Scarsdale NY 10583,40.9927597,-73.80574799
A-730,90 Fox Meadow Rd Scarsdale NY 10583,40.99695206,-73.80128479
A-731,99 Fox Meadow Rd Scarsdale NY 10583,40.99746704,-73.80099487
A-732,219 Fox Meadow Rd Scarsdale NY 10583,41.00526047,-73.79695892
A-733,3 Fox Meadow Rd Scarsdale NY 10583,40.9920578,-73.80627441
A-734,1 Garden Rd Scarsdale NY 10583,41.00414276,-73.77961731
A-735,100 Garden Rd Scarsdale NY 10583,41.00795746,-73.77294159
A-736,106 Garden Rd Scarsdale NY 10583,41.00817108,-73.77251434
A-737,15 Garden Rd Scarsdale NY 10583,41.00437164,-73.77899933
A-738,2 Garden Rd Scarsdale NY 10583,41.00414276,-73.77961731
A-739,101 Garden Rd Scarsdale NY 10583,41.00799561,-73.7728653
A-740,25 Garden Rd Scarsdale NY 10583,41.00487137,-73.77845764
A-741,28 Garden Rd Scarsdale NY 10583,41.00458145,-73.77871704
A-742,36 Garden Rd Scarsdale NY 10583,41.00522995,-73.7780838
A-743,43 Garden Rd Scarsdale NY 10583,41.0055809,-73.77761078
A-744,33 Garden Rd Scarsdale NY 10583,41.00527954,-73.7780304
A-745,51 Garden Rd Scarsdale NY 10583,41.00615926,-73.7764281
A-746,44 Garden Rd Scarsdale NY 10583,41.00575256,-73.77723694
A-747,58 Garden Rd Scarsdale NY 10583,41.00635147,-73.77606964
A-748,80 Garden Rd Scarsdale NY 10583,41.0070343,-73.77475739
A-749,75 Garden Rd Scarsdale NY 10583,41.0070343,-73.77475739
A-750,77 Garden Rd Scarsdale NY 10583,41.0070343,-73.77475739
A-751,111 Garden Rd Scarsdale NY 10583,41.00825119,-73.77229309
A-752,45 Fox Meadow Rd Scarsdale NY 10583,40.99560165,-73.80290985
A-753,90 Garden Rd Scarsdale NY 10583,41.00746155,-73.77392578
A-754,91 Garden Rd Scarsdale NY 10583,41.00753784,-73.77377319
A-755,65 Garden Rd Scarsdale NY 10583,41.00667953,-73.77545929
A-756,55 Garden Rd Scarsdale NY 10583,41.00616455,-73.77642059
A-757,11 Gorham Rd Scarsdale NY 10583,41.01459885,-73.78148651
A-758,15 Gorham Rd Scarsdale NY 10583,41.01451492,-73.78124237
A-759,14 Gorham Rd Scarsdale NY 10583,41.01459503,-73.78146362
A-760,97 Garden Rd Scarsdale NY 10583,41.00772095,-73.77341461
A-761,19 Gorham Rd Scarsdale NY 10583,41.01413727,-73.78017426
A-762,21 Gorham Rd Scarsdale NY 10583,41.01405334,-73.77993011
A-763,22 Gorham Rd Scarsdale NY 10583,41.01410675,-73.78009033
A-764,96 Garden Rd Scarsdale NY 10583,41.0077095,-73.7734375
A-765,23 Gorham Rd Scarsdale NY 10583,41.01396942,-73.77970123
A-766,18 Gorham Rd Scarsdale NY 10583,41.01427078,-73.7805481
A-767,100 Greenacres Ave Scarsdale NY 10583,41.01798248,-73.78305817
A-768,102 Greenacres Ave Scarsdale NY 10583,41.01851273,-73.78243256
A-769,101 Greenacres Ave Scarsdale NY 10583,41.01821899,-73.78277588
A-770,83 Garden Rd Scarsdale NY 10583,41.00737762,-73.77409363
A-771,14 Greenacres Ave Scarsdale NY 10583,41.01120852,-73.79282311
A-772,98 Garden Rd Scarsdale NY 10583,41.0078392,-73.7731781
A-773,17 Greenacres Ave Scarsdale NY 10583,41.01118706,-73.79268698
A-774,16 Greenacres Ave Scarsdale NY 10583,41.01119108,-73.79269972
A-775,2 Greenacres Ave Scarsdale NY 10583,41.01099014,-73.79393768
A-776,15 Greenacres Ave Scarsdale NY 10583,41.01120785,-73.79279494
A-777,19 Greenacres Ave Scarsdale NY 10583,41.01114817,-73.79258774
A-778,Greenacres Ave Scarsdale NY 10583,0,0
A-779,22 Greenacres Ave Scarsdale NY 10583,41.01040268,-73.79138184
A-780,21 Greenacres Ave Scarsdale NY 10583,41.01052475,-73.79055786
A-781,20 Gorham Rd Scarsdale NY 10583,41.01418304,-73.78030396
A-782,18 Greenacres Ave Scarsdale NY 10583,41.01114817,-73.79258774
A-783,103 Greenacres Ave White Plains NY 10606,41.01852798,-73.78240967
A-784,25 Greenacres Ave Scarsdale NY 10583,41.01046371,-73.79072571
A-785,24 Greenacres Ave Scarsdale NY 10583,41.01037979,-73.79113007
A-786,28 Greenacres Ave Scarsdale NY 10583,41.01044846,-73.79076385
A-787,30 Greenacres Ave Scarsdale NY 10583,41.01070786,-73.79004669
A-788,37 Greenacres Ave Scarsdale NY 10583,41.01105118,-73.78930664
A-789,38 Greenacres Ave Scarsdale NY 10583,41.0112915,-73.78901672
A-790,35 Greenacres Ave Scarsdale NY 10583,41.01084518,-73.78969574
A-791,39 Greenacres Ave Scarsdale NY 10583,41.01130295,-73.78900909
A-792,33 Greenacres Ave Scarsdale NY 10583,41.01072311,-73.79000092
A-793,31 Greenacres Ave Scarsdale NY 10583,41.01062775,-73.79026794
A-794,40 Greenacres Ave Scarsdale NY 10583,41.01162338,-73.7888031
A-795,41 Greenacres Ave Scarsdale NY 10583,41.01156235,-73.78884125
A-796,26 Dobbs Terrace Scarsdale NY 10583,41.00811768,-73.78649139
A-797,4 Greenacres Ave Scarsdale NY 10583,41.01098251,-73.79381561
A-798,52 Greenacres Ave Scarsdale NY 10583,41.01310349,-73.78784943
A-799,46 Greenacres Ave Scarsdale NY 10583,41.01236343,-73.78833008
A-800,34 Greenacres Ave Scarsdale NY 10583,41.01095963,-73.78945923
A-801,58 Greenacres Ave Scarsdale NY 10583,41.0135994,-73.78755188
A-802,54 Greenacres Ave Scarsdale NY 10583,41.01330566,-73.7877121
A-803,47 Greenacres Ave Scarsdale NY 10583,41.01227951,-73.78838348
A-804,56 Greenacres Ave Scarsdale NY 10583,41.01338959,-73.78765869
A-805,55 Greenacres Ave Scarsdale NY 10583,41.01306152,-73.78787231
A-806,51 Greenacres Ave Scarsdale NY 10583,41.01276779,-73.78806305
A-807,45 Greenacres Ave Scarsdale NY 10583,41.01202011,-73.78855133
A-808,44 Greenacres Ave Scarsdale NY 10583,41.0120697,-73.78851318
A-809,60 Greenacres Ave Scarsdale NY 10583,41.01375961,-73.78752899
A-810,61 Greenacres Ave Scarsdale NY 10583,41.0137825,-73.78752136
A-811,6 Greenacres Ave Scarsdale NY 10583,41.01100922,-73.79360962
A-812,64 Garden Rd Scarsdale NY 10583,41.00660706,-73.77558899
A-813,48 Greenacres Ave Scarsdale NY 10583,41.01258469,-73.78818512
A-814,64 Greenacres Ave Scarsdale NY 10583,41.01433563,-73.78723907
A-815,66 Greenacres Ave Scarsdale NY 10583,41.01465607,-73.78696442
A-816,65 Greenacres Ave Scarsdale NY 10583,41.01442337,-73.78716278
A-817,68 Greenacres Ave Scarsdale NY 10583,41.01486969,-73.78678894
A-818,67 Greenacres Ave Scarsdale NY 10583,41.01465607,-73.78696442
A-819,72 Greenacres Ave Scarsdale NY 10583,41.0152626,-73.78646088
A-820,70 Greenacres Ave Scarsdale NY 10583,41.01507568,-73.78661346
A-821,71 Greenacres Ave Scarsdale NY 10583,41.01510239,-73.78659058
A-822,73 Greenacres Ave Scarsdale NY 10583,41.01536942,-73.78635406
A-823,74 Greenacres Ave Scarsdale NY 10583,41.01556778,-73.78604126
A-824,59 Greenacres Ave Scarsdale NY 10583,41.01338959,-73.78765869
A-825,79 Greenacres Ave Scarsdale NY 10583,41.01613998,-73.7849884
A-826,80 Greenacres Ave Scarsdale NY 10583,41.01611328,-73.78501892
A-827,8 Greenacres Ave Scarsdale NY 10583,41.01109314,-73.7933197
A-828,81 Greenacres Ave Scarsdale NY 10583,41.01623917,-73.78487396
A-829,87 Greenacres Ave Scarsdale NY 10583,41.01677704,-73.78414154
A-830,85 Greenacres Ave Scarsdale NY 10583,41.01652908,-73.78427124
A-831,86 Greenacres Ave Scarsdale NY 10583,41.01672363,-73.78416443
A-832,82 Greenacres Ave Scarsdale NY 10583,41.01645279,-73.7843399
A-833,88 Greenacres Ave Scarsdale NY 10583,41.016922,-73.78405762
A-834,80 Greenacres Ave Scarsdale NY 10583,41.01611328,-73.78501892
A-835,105 Greenacres Ave White Plains NY 10606,41.01877975,-73.78218842
A-836,84 Greenacres Ave Scarsdale NY 10583,41.01652908,-73.78427124
A-837,90 Greenacres Ave Scarsdale NY 10583,41.01712799,-73.78395081
A-838,92 Greenacres Ave Scarsdale NY 10583,41.0173378,-73.78380585
A-839,94 Greenacres Ave Scarsdale NY 10583,41.0175705,-73.78359222
A-840,78 Greenacres Ave Scarsdale NY 10583,41.01588821,-73.78524017
A-841,93 Greenacres Ave Scarsdale NY 10583,41.01742554,-73.78372192
A-842,96 Greenacres Ave Scarsdale NY 10583,41.0177803,-73.78331757
A-843,97 Greenacres Ave Scarsdale NY 10583,41.01782227,-73.78326416
A-844,99 Greenacres Ave Scarsdale NY 10583,41.01804733,-73.78298187
A-845,89 Greenacres Ave Scarsdale NY 10583,41.01695633,-73.78404236
A-846,91 Greenacres Ave Scarsdale NY 10583,41.0171814,-73.78391266
A-847,22 Greendale Rd Scarsdale NY 10583,41.00973129,-73.780159
A-848,98 Greenacres Ave Scarsdale NY 10583,41.01793289,-73.7831192
A-849,50 Greendale Rd Scarsdale NY 10583,41.01124191,-73.77919006
A-850,104 Garden Rd Scarsdale NY 10583,41.0080719,-73.77270508
A-851,65 Greendale Rd Scarsdale NY 10583,41.01224136,-73.77861786
A-852,70 Greendale Rd Scarsdale NY 10583,41.01258469,-73.77840424
A-853,55 Greendale Rd Scarsdale NY 10583,41.01160431,-73.77899933
A-854,56 Greendale Rd Scarsdale NY 10583,41.01168823,-73.77894592
A-855,12 Hampton Rd Scarsdale NY 10583,40.99643707,-73.79699707
A-856,95 Greenacres Ave Scarsdale NY 10583,41.01763916,-73.78350067
A-857,17 Hampton Rd Scarsdale NY 10583,40.99731827,-73.79614258
A-858,13 Hampton Rd Scarsdale NY 10583,40.9966774,-73.79679108
A-859,15 Hampton Rd Scarsdale NY 10583,40.99692917,-73.79656219
A-860,21 Hampton Rd Scarsdale NY 10583,40.99773026,-73.79566193
A-861,64 Greendale Rd Scarsdale NY 10583,41.01219177,-73.77864075
A-862,40 Greendale Rd Scarsdale NY 10583,41.0106926,-73.77941895
A-863,22 Hampton Rd Scarsdale NY 10583,40.99771118,-73.79568481
A-864,24 Hampton Rd Scarsdale NY 10583,40.99800873,-73.79541779
A-865,42 Greenacres Ave Scarsdale NY 10583,41.01183701,-73.78866577
A-866,18 Hampton Rd Scarsdale NY 10583,40.99726868,-73.79619598
A-867,25 Hampton Rd Scarsdale NY 10583,40.99818039,-73.79528809
A-868,26 Hampton Rd Scarsdale NY 10583,40.99818039,-73.79528809
A-869,69 Greendale Rd Scarsdale NY 10583,41.01247406,-73.7784729
A-870,27 Hampton Rd Scarsdale NY 10583,40.99841309,-73.79508972
A-871,28 Hampton Rd Scarsdale NY 10583,40.99840164,-73.79508972
A-872,29 Hampton Rd Scarsdale NY 10583,40.99872971,-73.79492188
A-873,43 Greenacres Ave Scarsdale NY 10583,41.01181793,-73.78868103
A-874,3 Hampton Rd Scarsdale NY 10583,40.99548721,-73.79737091
A-875,30 Hampton Rd Scarsdale NY 10583,40.99882126,-73.79481506
A-876,32 Hampton Rd Scarsdale NY 10583,40.99900055,-73.79450989
A-877,33 Hampton Rd Scarsdale NY 10583,40.99909973,-73.79438782
A-878,35 Hampton Rd Scarsdale NY 10583,40.99964142,-73.79389954
A-879,39 Hampton Rd Scarsdale NY 10583,40.99997711,-73.79366302
A-880,4 Hampton Rd Scarsdale NY 10583,40.99553299,-73.79737091
A-881,40 Hampton Rd Scarsdale NY 10583,41.00011826,-73.79356384
A-882,41 Hampton Rd Scarsdale NY 10583,41.00032425,-73.79341888
A-883,42 Hampton Rd Scarsdale NY 10583,41.00061417,-73.79321289
A-884,43 Hampton Rd Scarsdale NY 10583,41.00067139,-73.79316711
A-885,45 Hampton Rd Scarsdale NY 10583,41.00091171,-73.79299927
A-886,48 Hampton Rd Scarsdale NY 10583,41.00123596,-73.79277039
A-887,5 Hampton Rd Scarsdale NY 10583,40.9957428,-73.79736328
A-888,52 Hampton Rd Scarsdale NY 10583,41.00180054,-73.7923584
A-889,46 Hampton Rd Scarsdale NY 10583,41.00093842,-73.79297638
A-890,54 Hampton Rd Scarsdale NY 10583,41.00215149,-73.79210663
A-891,56 Hampton Rd Scarsdale NY 10583,41.0023613,-73.79196167
A-892,69 Hampton Rd Scarsdale NY 10583,41.00386429,-73.7908783
A-893,71 Hampton Rd Scarsdale NY 10583,41.00410461,-73.79070282
A-894,72 Hampton Rd Scarsdale NY 10583,41.00415802,-73.7906723
A-895,7 Hampton Rd Scarsdale NY 10583,40.99598694,-73.79728699
A-896,73 Hampton Rd Scarsdale NY 10583,41.00434875,-73.79053497
A-897,70 Hampton Rd Scarsdale NY 10583,41.00393677,-73.79082489
A-898,74 Hampton Rd Scarsdale NY 10583,41.00437546,-73.79051208
A-899,75 Hampton Rd Scarsdale NY 10583,41.0045929,-73.7903595
A-900,76 Hampton Rd Scarsdale NY 10583,41.00459671,-73.7903595
A-901,77 Hampton Rd Scarsdale NY 10583,41.00483322,-73.79019165
A-902,78 Hampton Rd Scarsdale NY 10583,41.00482941,-73.79019165
A-903,8 Hampton Rd Scarsdale NY 10583,40.99591446,-73.79730988
A-904,80 Hampton Rd Scarsdale NY 10583,41.00506973,-73.7900238
A-905,79 Hampton Rd Scarsdale NY 10583,41.0050621,-73.7900238
A-906,82 Hampton Rd Scarsdale NY 10583,41.00535583,-73.78981781
A-907,1 Highland Way Scarsdale NY 10583,41.00708008,-73.79714203
A-908,16 Highland Way Scarsdale NY 10583,41.00642395,-73.79571533
A-909,17 Highland Way Scarsdale NY 10583,41.00627899,-73.79521179
A-910,15 Highland Way Scarsdale NY 10583,41.00638199,-73.79560089
A-911,19 Highland Way Scarsdale NY 10583,41.00627518,-73.79489136
A-912,18 Highland Way Scarsdale NY 10583,41.00629807,-73.79537201
A-913,20 Highland Way Scarsdale NY 10583,41.00627518,-73.79493713
A-914,21 Highland Way Scarsdale NY 10583,41.00622177,-73.79447174
A-915,5 Highland Way Scarsdale NY 10583,41.00699997,-73.79694366
A-916,6 Highland Way Scarsdale NY 10583,41.00698471,-73.79691315
A-917,10 Horseguard Ln Scarsdale NY 10583,41.0019989,-73.79660797
A-918,11 Horseguard Ln Scarsdale NY 10583,41.00199127,-73.7964325
A-919,12 Horseguard Ln Scarsdale NY 10583,41.00189209,-73.79598999
A-920,14 Horseguard Ln Scarsdale NY 10583,41.00175858,-73.79560852
A-921,15 Horseguard Ln Scarsdale NY 10583,41.00191116,-73.7960434
A-922,16 Horseguard Ln Scarsdale NY 10583,41.00162888,-73.79522705
A-923,17 Horseguard Ln Scarsdale NY 10583,41.00170517,-73.79546356
A-924,19 Horseguard Ln Scarsdale NY 10583,41.00156784,-73.79499817
A-925,2 Horseguard Ln Scarsdale NY 10583,41.00198364,-73.79792023
A-926,6 Horseguard Ln Scarsdale NY 10583,41.00199127,-73.79751587
A-927,5 Horseguard Ln Scarsdale NY 10583,41.00199127,-73.79741669
A-928,8 Horseguard Ln Scarsdale NY 10583,41.00199509,-73.79714203
A-929,9 Horseguard Ln Scarsdale NY 10583,41.0019989,-73.79665375
A-930,7 Horseguard Ln Scarsdale NY 10583,41.0019989,-73.79698181
A-931,27 Huntington Ave Scarsdale NY 10583,41.0112915,-73.78630066
A-932,11 Huntington Ave Scarsdale NY 10583,41.01133347,-73.78659821
A-933,28 Huntington Ave Scarsdale NY 10583,41.01135254,-73.78671265
A-934,3 Huntington Ave Scarsdale NY 10583,41.01138306,-73.78792572
A-935,39 Huntington Ave Scarsdale NY 10583,41.01115036,-73.78526306
A-936,4 Huntington Ave Scarsdale NY 10583,41.01124954,-73.78836823
A-937,42 Huntington Ave Scarsdale NY 10583,41.01119232,-73.78556824
A-938,44 Huntington Ave Scarsdale NY 10583,41.01114655,-73.78526306
A-939,5 Huntington Ave Scarsdale NY 10583,41.01142883,-73.7876358
A-940,70 Huntington Ave Scarsdale NY 10583,41.01067352,-73.78284454
A-941,75 Huntington Ave Scarsdale NY 10583,41.01041794,-73.78234863
A-942,73 Huntington Ave Scarsdale NY 10583,41.01056671,-73.78263855
A-943,74 Huntington Ave Scarsdale NY 10583,41.01055527,-73.78261566
A-944,76 Huntington Ave Scarsdale NY 10583,41.01043701,-73.78239441
A-945,79 Huntington Ave Scarsdale NY 10583,41.01026917,-73.78205872
A-946,80 Huntington Ave Scarsdale NY 10583,41.01029968,-73.78211975
A-947,9 Huntington Ave Scarsdale NY 10583,41.01137161,-73.78686523
A-948,10 Kensington Rd Scarsdale NY 10583,41.00222778,-73.78910065
A-949,15 Kensington Rd Scarsdale NY 10583,41.00295258,-73.78862762
A-950,17 Kensington Rd Scarsdale NY 10583,41.00317383,-73.78848267
A-951,16 Kensington Rd Scarsdale NY 10583,41.00324249,-73.78844452
A-952,18 Kensington Rd Scarsdale NY 10583,41.00357819,-73.78822327
A-953,19 Kensington Rd Scarsdale NY 10583,41.00341034,-73.78833008
A-954,2 Kensington Rd Scarsdale NY 10583,41.00091171,-73.78951263
A-955,20 Kensington Rd Scarsdale NY 10583,41.00389099,-73.78801727
A-956,21 Kensington Rd Scarsdale NY 10583,41.00362015,-73.78819275
A-957,23 Kensington Rd Scarsdale NY 10583,41.00384521,-73.78804779
A-958,24 Kensington Rd Scarsdale NY 10583,41.00418091,-73.78782654
A-959,25 Kensington Rd Scarsdale NY 10583,41.00408936,-73.78788757
A-960,26 Kensington Rd Scarsdale NY 10583,41.00445557,-73.78762054
A-961,3 Kensington Rd Scarsdale NY 10583,41.0015831,-73.78952789
A-962,6 Kensington Rd Scarsdale NY 10583,41.00183105,-73.78936768
A-963,7 Kensington Rd Scarsdale NY 10583,41.00199509,-73.78926086
A-964,10 Kent Rd Scarsdale NY 10583,40.99800491,-73.80259705
A-965,12 Kent Rd Scarsdale NY 10583,40.99827194,-73.80247498
A-966,1 Kent Rd Scarsdale NY 10583,40.99708557,-73.80285645
A-967,11 Kent Rd Scarsdale NY 10583,40.99819183,-73.80251312
A-968,14 Kent Rd Scarsdale NY 10583,40.99854279,-73.80235291
A-969,15 Kent Rd Scarsdale NY 10583,40.99846649,-73.80238342
A-970,27 Kensington Rd Scarsdale NY 10583,41.00440598,-73.78766632
A-971,16 Kent Rd Scarsdale NY 10583,40.99884033,-73.80220032
A-972,17 Kent Rd Scarsdale NY 10583,40.99871445,-73.80226898
A-973,18 Kent Rd Scarsdale NY 10583,40.99910355,-73.80205536
A-974,19 Kent Rd Scarsdale NY 10583,40.99897766,-73.80212402
A-975,20 Kent Rd Scarsdale NY 10583,40.99936676,-73.8019104
A-976,21 Kent Rd Scarsdale NY 10583,40.99924469,-73.80197906
A-977,24 Kent Rd Scarsdale NY 10583,40.99964523,-73.80171967
A-978,23 Kent Rd Scarsdale NY 10583,40.99945068,-73.80186462
A-979,25 Kent Rd Scarsdale NY 10583,40.99980164,-73.8015976
A-980,26 Kent Rd Scarsdale NY 10583,40.99980164,-73.8015976
A-981,27 Kent Rd Scarsdale NY 10583,40.9998703,-73.8015213
A-982,28 Kent Rd Scarsdale NY 10583,41.00006104,-73.80131531
A-983,3 Kent Rd Scarsdale NY 10583,40.99736786,-73.80281067
A-984,30 Kent Rd Scarsdale NY 10583,41.0002327,-73.80107117
A-985,32 Kent Rd Scarsdale NY 10583,41.00042725,-73.80073547
A-986,36 Kent Rd Scarsdale NY 10583,41.00060272,-73.80043793
A-987,11 Kingston Rd Scarsdale NY 10583,41.01425934,-73.78472137
A-988,7 Kent Rd Scarsdale NY 10583,40.99791718,-73.80263519
A-989,5 Kent Rd Scarsdale NY 10583,40.99766922,-73.80272675
A-990,12 Kingston Rd Scarsdale NY 10583,41.01415253,-73.78460693
A-991,13 Kingston Rd Scarsdale NY 10583,41.01415253,-73.78460693
A-992,15 Kingston Rd Scarsdale NY 10583,41.01379395,-73.78434753
A-993,31 Kent Rd Scarsdale NY 10583,41.00011444,-73.80123901
A-994,17 Kingston Rd Scarsdale NY 10583,41.01348114,-73.78413391
A-995,8 Kent Rd Scarsdale NY 10583,40.99759293,-73.80274963
A-996,19 Kingston Rd Scarsdale NY 10583,41.01325226,-73.78392792
A-997,22 Kingston Rd Scarsdale NY 10583,41.01303864,-73.78360748
A-998,20 Kingston Rd Scarsdale NY 10583,41.013134,-73.78377533
A-999,21 Kingston Rd Scarsdale NY 10583,41.01302719,-73.78358459
A-1000,23 Kingston Rd Scarsdale NY 10583,41.01279831,-73.78316498
A-1001,24 Kingston Rd Scarsdale NY 10583,41.01291275,-73.7833786
A-1002,25 Kingston Rd Scarsdale NY 10583,41.01263428,-73.7828598
A-1003,26 Kingston Rd Scarsdale NY 10583,41.01279831,-73.78316498
A-1004,28 Kingston Rd Scarsdale NY 10583,41.01267624,-73.78294373
A-1005,29 Kingston Rd Scarsdale NY 10583,41.01237106,-73.78237152
A-1006,3 Kingston Rd Scarsdale NY 10583,41.01503372,-73.7855072
A-1007,30 Kingston Rd Scarsdale NY 10583,41.01255798,-73.78271484
A-1008,32 Kingston Rd Scarsdale NY 10583,41.01243591,-73.78249359
A-1009,37 Kingston Rd Scarsdale NY 10583,41.01183319,-73.78136444
A-1010,39 Kingston Rd Scarsdale NY 10583,41.01171112,-73.78112793
A-1011,4 Kingston Rd Scarsdale NY 10583,41.01481247,-73.78538513
A-1012,40 Kingston Rd Scarsdale NY 10583,41.0117836,-73.78126526
A-1013,5 Kingston Rd Scarsdale NY 10583,41.01481247,-73.78538513
A-1014,9 Kingston Rd Scarsdale NY 10583,41.01448822,-73.78501129
A-1015,12 Larch Ln Scarsdale NY 10583,41.00714874,-73.79467773
A-1016,11 Larch Ln Scarsdale NY 10583,41.00736618,-73.79459381
A-1017,15 Larch Ln Scarsdale NY 10583,41.00709534,-73.79469299
A-1018,11 Montrose Rd Scarsdale NY 10583,41.01190186,-73.78227997
A-1019,18 Larch Ln Scarsdale NY 10583,41.0069313,-73.79476166
A-1020,12 Montrose Rd Scarsdale NY 10583,41.01192093,-73.78226471
A-1021,14 Montrose Rd Scarsdale NY 10583,41.0120697,-73.78211975
A-1022,7 Larch Ln Scarsdale NY 10583,41.00754166,-73.79452515
A-1023,16 Montrose Rd Scarsdale NY 10583,41.01239014,-73.78189087
A-1024,18 Montrose Rd Scarsdale NY 10583,41.01260376,-73.78175354
A-1025,19 Montrose Rd Scarsdale NY 10583,41.01257324,-73.78177643
A-1026,7 Kingston Rd Scarsdale NY 10583,41.01451874,-73.78504944
A-1027,2 Montrose Rd Scarsdale NY 10583,41.01119232,-73.78294373
A-1028,20 Montrose Rd Scarsdale NY 10583,41.01279449,-73.78163147
A-1029,21 Montrose Rd Scarsdale NY 10583,41.01277924,-73.78164673
A-1030,22 Montrose Rd Scarsdale NY 10583,41.0129776,-73.78151703
A-1031,23 Montrose Rd Scarsdale NY 10583,41.01298904,-73.7815094
A-1032,24 Montrose Rd Scarsdale NY 10583,41.01316452,-73.78140259
A-1033,25 Montrose Rd Scarsdale NY 10583,41.01319504,-73.78138733
A-1034,26 Montrose Rd Scarsdale NY 10583,41.01335144,-73.78128815
A-1035,27 Montrose Rd Scarsdale NY 10583,41.01338959,-73.78126526
A-1036,28 Montrose Rd Scarsdale NY 10583,41.01354218,-73.78116608
A-1037,29 Montrose Rd Scarsdale NY 10583,41.01357651,-73.78114319
A-1038,30 Montrose Rd Scarsdale NY 10583,41.01372528,-73.78105164
A-1039,31 Montrose Rd Scarsdale NY 10583,41.01376343,-73.78102875
A-1040,32 Montrose Rd Scarsdale NY 10583,41.0139122,-73.78093719
A-1041,33 Montrose Rd Scarsdale NY 10583,41.01394653,-73.78091431
A-1042,36 Montrose Rd Scarsdale NY 10583,41.01459885,-73.78050995
A-1043,37 Montrose Rd Scarsdale NY 10583,41.01445389,-73.7806015
A-1044,35 Montrose Rd Scarsdale NY 10583,41.01410675,-73.78081512
A-1045,38 Montrose Rd Scarsdale NY 10583,41.01489258,-73.78032684
A-1046,39 Montrose Rd Scarsdale NY 10583,41.01467514,-73.78045654
A-1047,40 Montrose Rd Scarsdale NY 10583,41.0150795,-73.7802124
A-1048,42 Montrose Rd Scarsdale NY 10583,41.01526642,-73.78009033
A-1049,41 Montrose Rd Scarsdale NY 10583,41.01492691,-73.78030396
A-1050,43 Montrose Rd Scarsdale NY 10583,41.01515579,-73.780159
A-1051,44 Montrose Rd Scarsdale NY 10583,41.01544189,-73.77998352
A-1052,45 Montrose Rd Scarsdale NY 10583,41.01535034,-73.78004456
A-1053,46 Montrose Rd Scarsdale NY 10583,41.01561356,-73.77987671
A-1054,47 Montrose Rd Scarsdale NY 10583,41.01557922,-73.7798996
A-1055,6 Montrose Rd Scarsdale NY 10583,41.01145172,-73.78269958
A-1056,1 Oak Ln Scarsdale NY 10583,41.00320435,-73.79594421
A-1057,8 Montrose Rd Scarsdale NY 10583,41.01167679,-73.78249359
A-1058,10 Oak Ln Scarsdale NY 10583,41.00451279,-73.79499817
A-1059,11 Oak Ln Scarsdale NY 10583,41.00460815,-73.79493713
A-1060,14 Oak Ln Scarsdale NY 10583,41.00525284,-73.79446411
A-1061,15 Oak Ln Scarsdale NY 10583,41.00500107,-73.79464722
A-1062,16 Oak Ln Scarsdale NY 10583,41.00559616,-73.79421234
A-1063,12 Oak Ln Scarsdale NY 10583,41.00476837,-73.79481506
A-1064,18 Oak Ln Scarsdale NY 10583,41.00583649,-73.79404449
A-1065,2 Oak Ln Scarsdale NY 10583,41.00350571,-73.79572296
A-1066,20 Oak Ln Scarsdale NY 10583,41.00595093,-73.79396057
A-1067,21 Oak Ln Scarsdale NY 10583,41.0057106,-73.79412842
A-1068,22 Oak Ln Scarsdale NY 10583,41.00627136,-73.79364014
A-1069,23 Oak Ln Scarsdale NY 10583,41.00627136,-73.79364014
A-1070,24 Oak Ln Scarsdale NY 10583,41.00651169,-73.79341125
A-1071,25 Oak Ln Scarsdale NY 10583,41.00659561,-73.79335022
A-1072,26 Oak Ln Scarsdale NY 10583,41.00676727,-73.79322815
A-1073,27 Oak Ln Scarsdale NY 10583,41.00695419,-73.79309845
A-1074,28 Oak Ln Scarsdale NY 10583,41.0072403,-73.79297638
A-1075,29 Oak Ln Scarsdale NY 10583,41.0072403,-73.79297638
A-1076,31 Oak Ln Scarsdale NY 10583,41.00753403,-73.79284668
A-1077,4 Oak Ln Scarsdale NY 10583,41.00398254,-73.79537964
A-1078,32 Oak Ln Scarsdale NY 10583,41.00779343,-73.79273224
A-1079,3 Oak Ln Scarsdale NY 10583,41.00356674,-73.79568481
A-1080,6 Oak Ln Scarsdale NY 10583,41.00427628,-73.79517365
A-1081,7 Oak Ln Scarsdale NY 10583,41.00391388,-73.79543304
A-1082,1 Oak Way Scarsdale NY 10583,41.00848007,-73.79264069
A-1083,9 Oak Ln Scarsdale NY 10583,41.00428391,-73.79516602
A-1084,11 Oak Way Scarsdale NY 10583,41.0093956,-73.79187012
A-1085,10 Oak Way Scarsdale NY 10583,41.00926208,-73.79197693
A-1086,12 Oak Way Scarsdale NY 10583,41.00945663,-73.79181671
A-1087,15 Oak Way Scarsdale NY 10583,41.00960922,-73.79168701
A-1088,14 Oak Way Scarsdale NY 10583,41.00965118,-73.79164886
A-1089,5 Oak Way Scarsdale NY 10583,41.0088768,-73.79230499
A-1090,7 Oak Way Scarsdale NY 10583,41.00902557,-73.79218292
A-1091,3 Oak Way Scarsdale NY 10583,41.00865936,-73.7924881
A-1092,9 Oak Way Scarsdale NY 10583,41.00920486,-73.79203033
A-1093,1 Oakstwain Rd Scarsdale NY 10583,41.00681305,-73.78871155
