Location Code,Address,LAT,LONG
H-729,9 Fox Meadow Rd Scarsdale NY 10583,40.99296951,-73.8060379
H-730,90 Fox Meadow Rd Scarsdale NY 10583,40.99677658,-73.80098724
H-731,99 Fox Meadow Rd Scarsdale NY 10583,40.99757004,-73.80149841
H-732,219 Fox Meadow Rd Scarsdale NY 10583,41.005397,-73.797302
H-733,3 Fox Meadow Rd Scarsdale NY 10583,40.992233,-73.806503
H-734,1 Garden Rd Scarsdale NY 10583,41.00445175,-73.77976227
H-735,100 Garden Rd Scarsdale NY 10583,41.00759506,-73.77275848
H-736,106 Garden Rd Scarsdale NY 10583,41.0079155,-73.77232361
H-737,15 Garden Rd Scarsdale NY 10583,41.00477219,-73.77932739
H-738,2 Garden Rd Scarsdale NY 10583,41.00393677,-73.77952576
H-739,101 Garden Rd Scarsdale NY 10583,41.00820923,-73.77297211
H-740,25 Garden Rd Scarsdale NY 10583,41.0051651,-73.77893829
H-741,28 Garden Rd Scarsdale NY 10583,41.0044136,-73.77837372
H-742,36 Garden Rd Scarsdale NY 10583,41.00480652,-73.77767944
H-743,43 Garden Rd Scarsdale NY 10583,41.00586319,-73.77798462
H-744,33 Garden Rd Scarsdale NY 10583,41.00556564,-73.77846527
H-745,51 Garden Rd Scarsdale NY 10583,41.00619614,-73.77646297
H-746,44 Garden Rd Scarsdale NY 10583,41.00532913,-73.77703857
H-747,58 Garden Rd Scarsdale NY 10583,41.00581741,-73.77577972
H-748,80 Garden Rd Scarsdale NY 10583,41.00641632,-73.77412415
H-749,75 Garden Rd Scarsdale NY 10583,41.00760269,-73.77544403
H-750,77 Garden Rd Scarsdale NY 10583,41.0073967,-73.77494049
H-751,111 Garden Rd Scarsdale NY 10583,41.00856,-73.772392
H-752,45 Fox Meadow Rd Scarsdale NY 10583,40.99591,-73.803222
H-753,90 Garden Rd Scarsdale NY 10583,41.00719452,-73.77378845
H-754,91 Garden Rd Scarsdale NY 10583,41.00810242,-73.77407074
H-755,65 Garden Rd Scarsdale NY 10583,41.00716782,-73.77605438
H-756,55 Garden Rd Scarsdale NY 10583,41.00675583,-73.7767334
H-757,11 Gorham Rd Scarsdale NY 10583,41.01487732,-73.78138733
H-758,15 Gorham Rd Scarsdale NY 10583,41.01472092,-73.78117371
H-759,14 Gorham Rd Scarsdale NY 10583,41.01434326,-73.78155518
H-760,97 Garden Rd Scarsdale NY 10583,41.00828934,-73.77370453
H-761,19 Gorham Rd Scarsdale NY 10583,41.01440048,-73.7800827
H-762,21 Gorham Rd Scarsdale NY 10583,41.014328,-73.77983856
H-763,22 Gorham Rd Scarsdale NY 10583,41.01390839,-73.780159
H-764,96 Garden Rd Scarsdale NY 10583,41.0074,-73.773269
H-765,23 Gorham Rd Scarsdale NY 10583,41.01424789,-73.77960205
H-766,18 Gorham Rd Scarsdale NY 10583,41.01403809,-73.78063202
H-767,100 Greenacres Ave Scarsdale NY 10583,41.01775742,-73.78268433
H-768,102 Greenacres Ave Scarsdale NY 10583,41.01829529,-73.78224945
H-769,101 Greenacres Ave Scarsdale NY 10583,41.01854324,-73.78305054
H-770,83 Garden Rd Scarsdale NY 10583,41.00794601,-73.77438354
H-771,14 Greenacres Ave Scarsdale NY 10583,41.01116359,-73.79281305
H-772,98 Garden Rd Scarsdale NY 10583,41.007499,-73.77301
H-773,17 Greenacres Ave Scarsdale NY 10583,41.01122931,-73.79266553
H-774,16 Greenacres Ave Scarsdale NY 10583,41.01114884,-73.79272118
H-775,2 Greenacres Ave Scarsdale NY 10583,41.01055527,-73.79409027
H-776,15 Greenacres Ave Scarsdale NY 10583,41.01125211,-73.79278556
H-777,19 Greenacres Ave Scarsdale NY 10583,41.01118706,-73.79255824
H-778,Greenacres Ave Scarsdale NY 10583,41.0112381,-73.79473877
H-779,22 Greenacres Ave Scarsdale NY 10583,41.00995636,-73.79141998
H-780,21 Greenacres Ave Scarsdale NY 10583,41.0112114,-73.790802
H-781,20 Gorham Rd Scarsdale NY 10583,41.01395035,-73.78038025
H-782,18 Greenacres Ave Scarsdale NY 10583,41.01110928,-73.79261725
H-783,103 Greenacres Ave White Plains NY 10606,41.018756,-73.782829
H-784,25 Greenacres Ave Scarsdale NY 10583,41.01076508,-73.79083252
H-785,24 Greenacres Ave Scarsdale NY 10583,41.00986481,-73.79108429
H-786,28 Greenacres Ave Scarsdale NY 10583,41.01015854,-73.79060364
H-787,30 Greenacres Ave Scarsdale NY 10583,41.01042938,-73.78994751
H-788,37 Greenacres Ave Scarsdale NY 10583,41.01140213,-73.78961182
H-789,38 Greenacres Ave Scarsdale NY 10583,41.01105499,-73.78869629
H-790,35 Greenacres Ave Scarsdale NY 10583,41.0112648,-73.7898941
H-791,39 Greenacres Ave Scarsdale NY 10583,41.01153946,-73.78937531
H-792,33 Greenacres Ave Scarsdale NY 10583,41.01109314,-73.79013062
H-793,31 Greenacres Ave Scarsdale NY 10583,41.01094818,-73.79038239
H-794,40 Greenacres Ave Scarsdale NY 10583,41.01144791,-73.78853607
H-795,41 Greenacres Ave Scarsdale NY 10583,41.01174927,-73.78913879
H-796,26 Dobbs Terrace Scarsdale NY 10583,41.0080452,-73.78622437
H-797,4 Greenacres Ave Scarsdale NY 10583,41.01070023,-73.79381561
H-798,52 Greenacres Ave Scarsdale NY 10583,41.01288223,-73.78749847
H-799,46 Greenacres Ave Scarsdale NY 10583,41.01213455,-73.7879715
H-800,34 Greenacres Ave Scarsdale NY 10583,41.010646,-73.789138
H-801,58 Greenacres Ave Scarsdale NY 10583,41.01346588,-73.78713989
H-802,54 Greenacres Ave Scarsdale NY 10583,41.01308441,-73.7873764
H-803,47 Greenacres Ave Scarsdale NY 10583,41.01244354,-73.78863525
H-804,56 Greenacres Ave Scarsdale NY 10583,41.01327896,-73.78725433
H-805,55 Greenacres Ave Scarsdale NY 10583,41.01329422,-73.7882309
H-806,51 Greenacres Ave Scarsdale NY 10583,41.0129776,-73.78838348
H-807,45 Greenacres Ave Scarsdale NY 10583,41.0121727,-73.78878021
H-808,44 Greenacres Ave Scarsdale NY 10583,41.0119133,-73.78827667
H-809,60 Greenacres Ave Scarsdale NY 10583,41.01370239,-73.78708649
H-810,61 Greenacres Ave Scarsdale NY 10583,41.01382446,-73.78782654
H-811,6 Greenacres Ave Scarsdale NY 10583,41.01078796,-73.79354858
H-812,64 Garden Rd Scarsdale NY 10583,41.00600815,-73.77526855
H-813,48 Greenacres Ave Scarsdale NY 10583,41.012359,-73.787834
H-814,64 Greenacres Ave Scarsdale NY 10583,41.01408768,-73.78694153
H-815,66 Greenacres Ave Scarsdale NY 10583,41.01441574,-73.7866745
H-816,65 Greenacres Ave Scarsdale NY 10583,41.01465988,-73.78744507
H-817,68 Greenacres Ave Scarsdale NY 10583,41.01462173,-73.78649139
H-818,67 Greenacres Ave Scarsdale NY 10583,41.01488495,-73.78723907
H-819,72 Greenacres Ave Scarsdale NY 10583,41.01505661,-73.78610229
H-820,70 Greenacres Ave Scarsdale NY 10583,41.01482391,-73.78631592
H-821,71 Greenacres Ave Scarsdale NY 10583,41.01532364,-73.7868576
H-822,73 Greenacres Ave Scarsdale NY 10583,41.01549149,-73.78670502
H-823,74 Greenacres Ave Scarsdale NY 10583,41.01533127,-73.78588104
H-824,59 Greenacres Ave Scarsdale NY 10583,41.0135498,-73.78813934
H-825,79 Greenacres Ave Scarsdale NY 10583,41.01634979,-73.78534698
H-826,80 Greenacres Ave Scarsdale NY 10583,41.01586533,-73.78477478
H-827,8 Greenacres Ave Scarsdale NY 10583,41.01092148,-73.79327393
H-828,81 Greenacres Ave Scarsdale NY 10583,41.0165596,-73.78510284
H-829,87 Greenacres Ave Scarsdale NY 10583,41.01700211,-73.78456116
H-830,85 Greenacres Ave Scarsdale NY 10583,41.01675415,-73.78473663
H-831,86 Greenacres Ave Scarsdale NY 10583,41.0165329,-73.78381348
H-832,82 Greenacres Ave Scarsdale NY 10583,41.01620102,-73.7841568
H-833,88 Greenacres Ave Scarsdale NY 10583,41.01672745,-73.78369904
H-834,80 Greenacres Ave Scarsdale NY 10583,41.01586533,-73.78477478
H-835,105 Greenacres Ave White Plains NY 10606,41.018981,-73.78263
H-836,84 Greenacres Ave Scarsdale NY 10583,41.01634979,-73.78395081
H-837,90 Greenacres Ave Scarsdale NY 10583,41.01693344,-73.78358459
H-838,92 Greenacres Ave Scarsdale NY 10583,41.01712799,-73.78346252
H-839,94 Greenacres Ave Scarsdale NY 10583,41.01731873,-73.78326416
H-840,78 Greenacres Ave Scarsdale NY 10583,41.015644,-73.78498
H-841,93 Greenacres Ave Scarsdale NY 10583,41.01766968,-73.78398132
H-842,96 Greenacres Ave Scarsdale NY 10583,41.01753616,-73.78312683
H-843,97 Greenacres Ave Scarsdale NY 10583,41.01818085,-73.78353882
H-844,99 Greenacres Ave Scarsdale NY 10583,41.01837158,-73.78325653
H-845,89 Greenacres Ave Scarsdale NY 10583,41.017169,-73.784439
H-846,91 Greenacres Ave Scarsdale NY 10583,41.01737213,-73.78419495
H-847,22 Greendale Rd Scarsdale NY 10583,41.00939178,-73.77972412
H-848,98 Greenacres Ave Scarsdale NY 10583,41.01767349,-73.78292084
H-849,50 Greendale Rd Scarsdale NY 10583,41.01108932,-73.77880096
H-850,104 Garden Rd Scarsdale NY 10583,41.00769424,-73.77251434
H-851,65 Greendale Rd Scarsdale NY 10583,41.01246262,-73.77896881
H-852,70 Greendale Rd Scarsdale NY 10583,41.01246262,-73.77820587
H-853,55 Greendale Rd Scarsdale NY 10583,41.01173401,-73.77922058
H-854,56 Greendale Rd Scarsdale NY 10583,41.01156998,-73.77873993
H-855,12 Hampton Rd Scarsdale NY 10583,40.99635315,-73.79673767
H-856,95 Greenacres Ave Scarsdale NY 10583,41.01789,-73.783699
H-857,17 Hampton Rd Scarsdale NY 10583,40.99747467,-73.79653168
H-858,13 Hampton Rd Scarsdale NY 10583,40.99692154,-73.79706573
H-859,15 Hampton Rd Scarsdale NY 10583,40.99714661,-73.79676056
H-860,21 Hampton Rd Scarsdale NY 10583,40.9979248,-73.79601288
H-861,64 Greendale Rd Scarsdale NY 10583,41.01207352,-73.77845001
H-862,40 Greendale Rd Scarsdale NY 10583,41.01055908,-73.77909851
H-863,22 Hampton Rd Scarsdale NY 10583,40.99752808,-73.79551697
H-864,24 Hampton Rd Scarsdale NY 10583,40.99776459,-73.79508972
H-865,42 Greenacres Ave Scarsdale NY 10583,41.01165771,-73.78839111
H-866,18 Hampton Rd Scarsdale NY 10583,40.997058,-73.796005
H-867,25 Hampton Rd Scarsdale NY 10583,40.99827194,-73.79566956
H-868,26 Hampton Rd Scarsdale NY 10583,40.99802017,-73.79488373
H-869,69 Greendale Rd Scarsdale NY 10583,41.012683,-73.778816
H-870,27 Hampton Rd Scarsdale NY 10583,40.99856186,-73.7953949
H-871,28 Hampton Rd Scarsdale NY 10583,40.99829483,-73.79466248
H-872,29 Hampton Rd Scarsdale NY 10583,40.99888229,-73.7951355
H-873,43 Greenacres Ave Scarsdale NY 10583,41.011981,-73.788932
H-874,3 Hampton Rd Scarsdale NY 10583,40.99550247,-73.79777527
H-875,30 Hampton Rd Scarsdale NY 10583,40.9985733,-73.79446411
H-876,32 Hampton Rd Scarsdale NY 10583,40.99884415,-73.79420471
H-877,33 Hampton Rd Scarsdale NY 10583,40.99927139,-73.79466248
H-878,35 Hampton Rd Scarsdale NY 10583,40.99987411,-73.7942276
H-879,39 Hampton Rd Scarsdale NY 10583,41.00019455,-73.79396057
H-880,4 Hampton Rd Scarsdale NY 10583,40.99551773,-73.79701233
H-881,40 Hampton Rd Scarsdale NY 10583,40.99994278,-73.79331207
H-882,41 Hampton Rd Scarsdale NY 10583,41.00056458,-73.79375458
H-883,42 Hampton Rd Scarsdale NY 10583,41.00039291,-73.79290009
H-884,43 Hampton Rd Scarsdale NY 10583,41.0009079,-73.79356384
H-885,45 Hampton Rd Scarsdale NY 10583,41.00119019,-73.79338837
H-886,48 Hampton Rd Scarsdale NY 10583,41.0010643,-73.79252625
H-887,5 Hampton Rd Scarsdale NY 10583,40.99575424,-73.79772949
H-888,52 Hampton Rd Scarsdale NY 10583,41.00167084,-73.79218292
H-889,46 Hampton Rd Scarsdale NY 10583,41.00060272,-73.79251099
H-890,54 Hampton Rd Scarsdale NY 10583,41.00198364,-73.79187775
H-891,56 Hampton Rd Scarsdale NY 10583,41.00221252,-73.7917099
H-892,69 Hampton Rd Scarsdale NY 10583,41.00403595,-73.79112244
H-893,71 Hampton Rd Scarsdale NY 10583,41.00427628,-73.79094696
H-894,72 Hampton Rd Scarsdale NY 10583,41.00398636,-73.79042816
H-895,7 Hampton Rd Scarsdale NY 10583,40.9961319,-73.79763031
H-896,73 Hampton Rd Scarsdale NY 10583,41.0045166,-73.79076385
H-897,70 Hampton Rd Scarsdale NY 10583,41.003768,-73.790588
H-898,74 Hampton Rd Scarsdale NY 10583,41.0042038,-73.79026794
H-899,75 Hampton Rd Scarsdale NY 10583,41.00476074,-73.79058838
H-900,76 Hampton Rd Scarsdale NY 10583,41.00442123,-73.79010773
H-901,77 Hampton Rd Scarsdale NY 10583,41.00500107,-73.79042053
H-902,78 Hampton Rd Scarsdale NY 10583,41.00465012,-73.78993988
H-903,8 Hampton Rd Scarsdale NY 10583,40.99582291,-73.79698181
H-904,80 Hampton Rd Scarsdale NY 10583,41.00489044,-73.78977203
H-905,79 Hampton Rd Scarsdale NY 10583,41.00522995,-73.79026031
H-906,82 Hampton Rd Scarsdale NY 10583,41.00521851,-73.78961945
H-907,1 Highland Way Scarsdale NY 10583,41.00737762,-73.79710388
H-908,16 Highland Way Scarsdale NY 10583,41.00614548,-73.79581451
H-909,17 Highland Way Scarsdale NY 10583,41.00653076,-73.79520416
H-910,15 Highland Way Scarsdale NY 10583,41.006603,-73.795516
H-911,19 Highland Way Scarsdale NY 10583,41.00649261,-73.79489136
H-912,18 Highland Way Scarsdale NY 10583,41.005962,-73.795448
H-913,20 Highland Way Scarsdale NY 10583,41.00600052,-73.79493713
H-914,21 Highland Way Scarsdale NY 10583,41.00652313,-73.79441833
H-915,5 Highland Way Scarsdale NY 10583,41.00718689,-73.79671478
H-916,6 Highland Way Scarsdale NY 10583,41.00676346,-73.79703522
H-917,10 Horseguard Ln Scarsdale NY 10583,41.00169373,-73.79662323
H-918,11 Horseguard Ln Scarsdale NY 10583,41.00225067,-73.79631805
H-919,12 Horseguard Ln Scarsdale NY 10583,41.00167847,-73.79606628
H-920,14 Horseguard Ln Scarsdale NY 10583,41.00152969,-73.79569244
H-921,15 Horseguard Ln Scarsdale NY 10583,41.00216675,-73.7958374
H-922,16 Horseguard Ln Scarsdale NY 10583,41.00138474,-73.79530334
H-923,17 Horseguard Ln Scarsdale NY 10583,41.00199127,-73.79536438
H-924,19 Horseguard Ln Scarsdale NY 10583,41.00185394,-73.79495239
H-925,2 Horseguard Ln Scarsdale NY 10583,41.00182724,-73.79792023
H-926,6 Horseguard Ln Scarsdale NY 10583,41.00175476,-73.79751587
H-927,5 Horseguard Ln Scarsdale NY 10583,41.00229645,-73.79742432
H-928,8 Horseguard Ln Scarsdale NY 10583,41.00172424,-73.7971344
H-929,9 Horseguard Ln Scarsdale NY 10583,41.0022583,-73.79664612
H-930,7 Horseguard Ln Scarsdale NY 10583,41.00231171,-73.79698181
H-931,27 Huntington Ave Scarsdale NY 10583,41.01160431,-73.78625488
H-932,11 Huntington Ave Scarsdale NY 10583,41.01159668,-73.78656769
H-933,28 Huntington Ave Scarsdale NY 10583,41.01105881,-73.78675842
H-934,3 Huntington Ave Scarsdale NY 10583,41.01169968,-73.78799438
H-935,39 Huntington Ave Scarsdale NY 10583,41.01145935,-73.78522491
H-936,4 Huntington Ave Scarsdale NY 10583,41.01102066,-73.78825378
H-937,42 Huntington Ave Scarsdale NY 10583,41.01088333,-73.78561401
H-938,44 Huntington Ave Scarsdale NY 10583,41.01091003,-73.78529358
H-939,5 Huntington Ave Scarsdale NY 10583,41.01173782,-73.78765869
H-940,70 Huntington Ave Scarsdale NY 10583,41.01033783,-73.78302002
H-941,75 Huntington Ave Scarsdale NY 10583,41.01094437,-73.7820816
H-942,73 Huntington Ave Scarsdale NY 10583,41.010849,-73.78248596
H-943,74 Huntington Ave Scarsdale NY 10583,41.01022339,-73.78279114
H-944,76 Huntington Ave Scarsdale NY 10583,41.01011276,-73.78256226
H-945,79 Huntington Ave Scarsdale NY 10583,41.01053238,-73.78192902
H-946,80 Huntington Ave Scarsdale NY 10583,41.00998688,-73.7822876
H-947,9 Huntington Ave Scarsdale NY 10583,41.0116539,-73.78682709
H-948,10 Kensington Rd Scarsdale NY 10583,41.00203323,-73.7888031
H-949,15 Kensington Rd Scarsdale NY 10583,41.00317764,-73.78897095
H-950,17 Kensington Rd Scarsdale NY 10583,41.00337982,-73.7888031
H-951,16 Kensington Rd Scarsdale NY 10583,41.00304031,-73.78813171
H-952,18 Kensington Rd Scarsdale NY 10583,41.00337982,-73.78791046
H-953,19 Kensington Rd Scarsdale NY 10583,41.00357819,-73.78858948
H-954,2 Kensington Rd Scarsdale NY 10583,41.0010643,-73.78884125
H-955,20 Kensington Rd Scarsdale NY 10583,41.00368881,-73.7877121
H-956,21 Kensington Rd Scarsdale NY 10583,41.00383377,-73.78852081
H-957,23 Kensington Rd Scarsdale NY 10583,41.00405121,-73.78836823
H-958,24 Kensington Rd Scarsdale NY 10583,41.00397873,-73.78752136
H-959,25 Kensington Rd Scarsdale NY 10583,41.00428772,-73.78819275
H-960,26 Kensington Rd Scarsdale NY 10583,41.00425339,-73.78739929
H-961,3 Kensington Rd Scarsdale NY 10583,41.0018158,-73.78990936
H-962,6 Kensington Rd Scarsdale NY 10583,41.00160217,-73.78901672
H-963,7 Kensington Rd Scarsdale NY 10583,41.00227356,-73.78968048
H-964,10 Kent Rd Scarsdale NY 10583,40.99782562,-73.80219269
H-965,12 Kent Rd Scarsdale NY 10583,40.99810028,-73.80209351
H-966,1 Kent Rd Scarsdale NY 10583,40.99712753,-73.80318451
H-967,11 Kent Rd Scarsdale NY 10583,40.99836731,-73.80290222
H-968,14 Kent Rd Scarsdale NY 10583,40.99837875,-73.80197906
H-969,15 Kent Rd Scarsdale NY 10583,40.99864197,-73.80277252
H-970,27 Kensington Rd Scarsdale NY 10583,41.00457,-73.787849
H-971,16 Kent Rd Scarsdale NY 10583,40.99865341,-73.80186462
H-972,17 Kent Rd Scarsdale NY 10583,40.99891281,-73.80263519
H-973,18 Kent Rd Scarsdale NY 10583,40.99892426,-73.80172729
H-974,19 Kent Rd Scarsdale NY 10583,40.99917984,-73.80249786
H-975,20 Kent Rd Scarsdale NY 10583,40.99918365,-73.80157471
H-976,21 Kent Rd Scarsdale NY 10583,40.99944687,-73.80235291
H-977,24 Kent Rd Scarsdale NY 10583,40.9994278,-73.80142975
H-978,23 Kent Rd Scarsdale NY 10583,40.99971008,-73.80220032
H-979,25 Kent Rd Scarsdale NY 10583,40.99996567,-73.80203247
H-980,26 Kent Rd Scarsdale NY 10583,40.99964142,-73.80127716
H-981,27 Kent Rd Scarsdale NY 10583,41.00019455,-73.80182648
H-982,28 Kent Rd Scarsdale NY 10583,40.99984741,-73.80109406
H-983,3 Kent Rd Scarsdale NY 10583,40.99750137,-73.80330658
H-984,30 Kent Rd Scarsdale NY 10583,41.00004578,-73.8008728
H-985,32 Kent Rd Scarsdale NY 10583,41.00022888,-73.80062103
H-986,36 Kent Rd Scarsdale NY 10583,41.00043869,-73.80021667
H-987,11 Kingston Rd Scarsdale NY 10583,41.01452637,-73.78446198
H-988,7 Kent Rd Scarsdale NY 10583,40.99809647,-73.80303192
H-989,5 Kent Rd Scarsdale NY 10583,40.99781418,-73.80315399
H-990,12 Kingston Rd Scarsdale NY 10583,41.01395416,-73.784935
H-991,13 Kingston Rd Scarsdale NY 10583,41.01434326,-73.78432465
H-992,15 Kingston Rd Scarsdale NY 10583,41.01385117,-73.7840271
H-993,31 Kent Rd Scarsdale NY 10583,41.00038528,-73.80142212
H-994,17 Kingston Rd Scarsdale NY 10583,41.01369095,-73.78382874
H-995,8 Kent Rd Scarsdale NY 10583,40.99755478,-73.80229187
H-996,19 Kingston Rd Scarsdale NY 10583,41.01345062,-73.78368378
H-997,22 Kingston Rd Scarsdale NY 10583,41.01275253,-73.7837677
H-998,20 Kingston Rd Scarsdale NY 10583,41.01287842,-73.78398132
H-999,21 Kingston Rd Scarsdale NY 10583,41.01322937,-73.78347778
H-1000,23 Kingston Rd Scarsdale NY 10583,41.01302719,-73.78304291
H-1001,24 Kingston Rd Scarsdale NY 10583,41.01263809,-73.78353882
H-1002,25 Kingston Rd Scarsdale NY 10583,41.01289368,-73.78272247
H-1003,26 Kingston Rd Scarsdale NY 10583,41.01251602,-73.78331757
H-1004,28 Kingston Rd Scarsdale NY 10583,41.01239777,-73.78309631
H-1005,29 Kingston Rd Scarsdale NY 10583,41.01256943,-73.78226471
H-1006,3 Kingston Rd Scarsdale NY 10583,41.01515198,-73.78512573
H-1007,30 Kingston Rd Scarsdale NY 10583,41.0122757,-73.78286743
H-1008,32 Kingston Rd Scarsdale NY 10583,41.01216125,-73.78263855
H-1009,37 Kingston Rd Scarsdale NY 10583,41.01208878,-73.78122711
H-1010,39 Kingston Rd Scarsdale NY 10583,41.01197815,-73.78098297
H-1011,4 Kingston Rd Scarsdale NY 10583,41.01467514,-73.78575134
H-1012,40 Kingston Rd Scarsdale NY 10583,41.01159286,-73.78136444
H-1013,5 Kingston Rd Scarsdale NY 10583,41.01493835,-73.7849884
H-1014,9 Kingston Rd Scarsdale NY 10583,41.0146637,-73.78464508
H-1015,12 Larch Ln Scarsdale NY 10583,41.007244,-73.794929
H-1016,11 Larch Ln Scarsdale NY 10583,41.007308,-73.794441
H-1017,15 Larch Ln Scarsdale NY 10583,41.006965,-73.794357
H-1018,11 Montrose Rd Scarsdale NY 10583,41.012043,-73.78243256
H-1019,18 Larch Ln Scarsdale NY 10583,41.006889,-73.795135
H-1020,12 Montrose Rd Scarsdale NY 10583,41.01166534,-73.78198242
H-1021,14 Montrose Rd Scarsdale NY 10583,41.01186371,-73.7818985
H-1022,7 Larch Ln Scarsdale NY 10583,41.00753,-73.794334
H-1023,16 Montrose Rd Scarsdale NY 10583,41.01220322,-73.78159332
H-1024,18 Montrose Rd Scarsdale NY 10583,41.01242447,-73.78147125
H-1025,19 Montrose Rd Scarsdale NY 10583,41.01280212,-73.78214264
H-1026,7 Kingston Rd Scarsdale NY 10583,41.01478958,-73.78484344
H-1027,2 Montrose Rd Scarsdale NY 10583,41.01102066,-73.78276062
H-1028,20 Montrose Rd Scarsdale NY 10583,41.0126152,-73.78134918
H-1029,21 Montrose Rd Scarsdale NY 10583,41.01301193,-73.78201294
H-1030,22 Montrose Rd Scarsdale NY 10583,41.01280212,-73.78123474
H-1031,23 Montrose Rd Scarsdale NY 10583,41.01322174,-73.78188324
H-1032,24 Montrose Rd Scarsdale NY 10583,41.01299286,-73.7811203
H-1033,25 Montrose Rd Scarsdale NY 10583,41.01342773,-73.78175354
H-1034,26 Montrose Rd Scarsdale NY 10583,41.01317978,-73.78100586
H-1035,27 Montrose Rd Scarsdale NY 10583,41.01362228,-73.7816391
H-1036,28 Montrose Rd Scarsdale NY 10583,41.0133667,-73.78089142
H-1037,29 Montrose Rd Scarsdale NY 10583,41.0138092,-73.78152466
H-1038,30 Montrose Rd Scarsdale NY 10583,41.01355362,-73.78077698
H-1039,31 Montrose Rd Scarsdale NY 10583,41.01399994,-73.78141022
H-1040,32 Montrose Rd Scarsdale NY 10583,41.01374435,-73.78066254
H-1041,33 Montrose Rd Scarsdale NY 10583,41.01414108,-73.78121948
H-1042,36 Montrose Rd Scarsdale NY 10583,41.01448822,-73.78033447
H-1043,37 Montrose Rd Scarsdale NY 10583,41.01460648,-73.78084564
H-1044,35 Montrose Rd Scarsdale NY 10583,41.0143013,-73.78112793
H-1045,38 Montrose Rd Scarsdale NY 10583,41.01471329,-73.78003693
H-1046,39 Montrose Rd Scarsdale NY 10583,41.01490021,-73.78082275
H-1047,40 Montrose Rd Scarsdale NY 10583,41.01490021,-73.77992249
H-1048,42 Montrose Rd Scarsdale NY 10583,41.01508713,-73.77980804
H-1049,41 Montrose Rd Scarsdale NY 10583,41.01514816,-73.78066254
H-1050,43 Montrose Rd Scarsdale NY 10583,41.01538086,-73.78052521
H-1051,44 Montrose Rd Scarsdale NY 10583,41.01527023,-73.77970886
H-1052,45 Montrose Rd Scarsdale NY 10583,41.01557541,-73.78040314
H-1053,46 Montrose Rd Scarsdale NY 10583,41.01543808,-73.77959442
H-1054,47 Montrose Rd Scarsdale NY 10583,41.01571655,-73.78012085
H-1055,6 Montrose Rd Scarsdale NY 10583,41.01120758,-73.78244019
H-1056,1 Oak Ln Scarsdale NY 10583,41.00343323,-73.79625702
H-1057,8 Montrose Rd Scarsdale NY 10583,41.011436,-73.782234
H-1058,10 Oak Ln Scarsdale NY 10583,41.00424576,-73.79462433
H-1059,11 Oak Ln Scarsdale NY 10583,41.00479126,-73.7951889
H-1060,14 Oak Ln Scarsdale NY 10583,41.00511551,-73.79427338
H-1061,15 Oak Ln Scarsdale NY 10583,41.00523758,-73.79496765
H-1062,16 Oak Ln Scarsdale NY 10583,41.00532532,-73.7938385
H-1063,12 Oak Ln Scarsdale NY 10583,41.00463104,-73.79462433
H-1064,18 Oak Ln Scarsdale NY 10583,41.00556183,-73.79366302
H-1065,2 Oak Ln Scarsdale NY 10583,41.00329971,-73.79543304
H-1066,20 Oak Ln Scarsdale NY 10583,41.00579834,-73.79348755
H-1067,21 Oak Ln Scarsdale NY 10583,41.0059166,-73.79441071
H-1068,22 Oak Ln Scarsdale NY 10583,41.00602722,-73.79328918
H-1069,23 Oak Ln Scarsdale NY 10583,41.00648117,-73.79393768
H-1070,24 Oak Ln Scarsdale NY 10583,41.00627136,-73.79311371
H-1071,25 Oak Ln Scarsdale NY 10583,41.00691223,-73.79380035
H-1072,26 Oak Ln Scarsdale NY 10583,41.00663376,-73.79304504
H-1073,27 Oak Ln Scarsdale NY 10583,41.00719452,-73.79370117
H-1074,28 Oak Ln Scarsdale NY 10583,41.0071373,-73.79273224
H-1075,29 Oak Ln Scarsdale NY 10583,41.00738525,-73.79330444
H-1076,31 Oak Ln Scarsdale NY 10583,41.00765228,-73.79312134
H-1077,4 Oak Ln Scarsdale NY 10583,41.00371933,-73.79502106
H-1078,32 Oak Ln Scarsdale NY 10583,41.00769806,-73.79251099
H-1079,3 Oak Ln Scarsdale NY 10583,41.00383377,-73.79605103
H-1080,6 Oak Ln Scarsdale NY 10583,41.00400543,-73.7947998
H-1081,7 Oak Ln Scarsdale NY 10583,41.00414658,-73.79575348
H-1082,1 Oak Way Scarsdale NY 10583,41.00857162,-73.79290009
H-1083,9 Oak Ln Scarsdale NY 10583,41.004489,-73.795455
H-1084,11 Oak Way Scarsdale NY 10583,41.0096283,-73.79214478
H-1085,10 Oak Way Scarsdale NY 10583,41.00906754,-73.79174805
H-1086,12 Oak Way Scarsdale NY 10583,41.0092659,-73.79158783
H-1087,15 Oak Way Scarsdale NY 10583,41.00984573,-73.7919693
H-1088,14 Oak Way Scarsdale NY 10583,41.00946426,-73.79140472
H-1089,5 Oak Way Scarsdale NY 10583,41.00907516,-73.79254913
H-1090,7 Oak Way Scarsdale NY 10583,41.00925827,-73.79245758
H-1091,3 Oak Way Scarsdale NY 10583,41.00893784,-73.79282379
H-1092,9 Oak Way Scarsdale NY 10583,41.00943756,-73.79230499
H-1093,1 Oakstwain Rd Scarsdale NY 10583,41.00692749,-73.78894043
H-1094,11 Oakstwain Rd Scarsdale NY 10583,41.0078392,-73.78862
H-1095,10 Oakstwain Rd Scarsdale NY 10583,41.00728226,-73.78826141
